Xi,Yi,Zi,Xj,Yj,Zj,Item,Lij,Uij,Cij
4,0,b,33,1,a,SETS OF STAGE STEPS,0,100000000,3.918685288
13,0,b,34,1,a,8 X 30 TABLES,0,100000000,6.681127208
34,0,b,21,1,a,PODIUMS,0,100000000,9.330186845
10,0,b,9,1,a,8 X 30 TABLES,0,100000000,3.847482109
4,0,b,17,1,a,30 COCKTAIL ROUNDS,0,100000000,2.989339929
26,0,b,7,1,a,24RISERS 6 X 8,0,100000000,5.553050401
35,0,b,26,1,a,6 X 30 TABLES,0,100000000,9.775563646
26,0,b,2,1,a,MEETING ROOM CHAIRS,0,100000000,7.310287481
24,0,b,30,1,a,8 X 30 TABLES,0,100000000,3.342953934
15,0,b,6,1,a,MEETING ROOM CHAIRS,0,100000000,8.79005477
34,0,b,22,1,a,6 X 18 TABLES,0,100000000,5.489058125
4,0,b,25,1,a,16RISERS 6 X 8,0,100000000,4.262104737
8,0,b,16,1,a,8 X 18 TABLES,0,100000000,9.343162565
16,0,b,15,1,a,6 X 30 TABLES,0,100000000,8.152924028
24,0,b,5,1,a,8 X 18 TABLES,0,100000000,7.357487541
4,0,b,14,1,a,24RISERS 6 X 8,0,100000000,1.849370938
3,0,b,28,1,a,8 X 30 TABLES,0,100000000,3.311083224
26,0,b,6,1,a,24RISERS 6 X 8,0,100000000,5.396944165
10,0,b,7,1,a,16RISERS 6 X 8,0,100000000,5.8788248
27,0,b,20,1,a,16RISERS 6 X 8,0,100000000,3.924882507
20,0,b,29,1,a,6 X 18 TABLES,0,100000000,4.392059133
14,0,b,34,1,a,6 X 30 TABLES,0,100000000,0.566867954
16,0,b,6,1,a,24RISERS 6 X 8,0,100000000,2.203255468
12,0,b,20,1,a,8 X 18 TABLES,0,100000000,6.655692636
7,0,b,3,1,a,8 X 30 TABLES,0,100000000,7.214519131
9,0,b,32,1,a,MEETING ROOM CHAIRS,0,100000000,8.973425716
2,0,b,5,1,a,PODIUMS,0,100000000,2.268841747
6,0,b,8,1,a,6 X 18 TABLES,0,100000000,9.571357986
2,0,b,11,1,a,6 X 30 TABLES,0,100000000,3.627134153
35,0,b,22,1,a,30 STAND-UP ROUNDS,0,100000000,0.941561408
36,0,b,31,1,a,8 X 30 TABLES,0,100000000,7.306200356
29,0,b,15,1,a,6 X 18 TABLES,0,100000000,9.443168825
2,0,b,16,1,a,24RISERS 6 X 8,0,100000000,9.921946235
21,0,b,5,1,a,30 STAND-UP ROUNDS,0,100000000,6.630327405
21,0,b,10,1,a,66 ROUND TABLES,0,100000000,0.436929645
26,0,b,24,1,a,66 ROUND TABLES,0,100000000,5.947845876
2,0,b,28,1,a,16RISERS 6 X 8,0,100000000,5.250935854
9,0,b,18,1,a,8 X 30 TABLES,0,100000000,6.988853882
21,0,b,31,1,a,30 STAND-UP ROUNDS,0,100000000,8.479330098
27,0,b,30,1,a,MEETING ROOM CHAIRS,0,100000000,7.81824133
26,0,b,24,1,a,SETS OF STAGE STEPS,0,100000000,5.947845876
22,0,b,34,1,a,16RISERS 6 X 8,0,100000000,7.91581409
3,0,b,1,1,a,6 X 18 TABLES,0,100000000,2.527852527
2,0,b,32,1,a,24RISERS 6 X 8,0,100000000,0.745449323
8,1,b,t,2,a,8 X 30 TABLES,0,1000000000,0
1,1,b,t,2,a,30 STAND-UP ROUNDS,0,1000000000,0
12,0,b,1,1,a,6 X 18 TABLES,0,100000000,8.977180277
12,0,b,15,1,a,24RISERS 6 X 8,0,100000000,6.774423818
32,0,b,29,1,a,8 X 18 TABLES,0,100000000,0.220111848
19,0,b,2,1,a,30 COCKTAIL ROUNDS,0,100000000,0.946357599
29,0,b,1,1,a,MEETING ROOM CHAIRS,0,100000000,6.574435211
24,0,b,11,1,a,MEETING ROOM CHAIRS,0,100000000,2.941275732
14,0,b,14,1,a,6 X 18 TABLES,0,100000000,1.845053657
35,0,b,28,1,a,6 X 18 TABLES,0,100000000,1.62399121
34,0,b,3,1,a,16RISERS 6 X 8,0,100000000,7.945375093
20,0,b,12,1,a,SETS OF STAGE STEPS,0,100000000,8.570542213
3,0,b,18,1,a,8 X 30 TABLES,0,100000000,6.036766112
15,0,b,13,1,a,6 X 30 TABLES,0,100000000,0.136219967
21,0,b,12,1,a,30 STAND-UP ROUNDS,0,100000000,4.614443387
26,0,b,31,1,a,6 X 30 TABLES,0,100000000,6.633844587
16,0,b,16,1,a,66 ROUND TABLES,0,100000000,4.02751969
29,0,b,6,1,a,8 X 18 TABLES,0,100000000,2.568315559
14,0,b,9,1,a,PODIUMS,0,100000000,7.911542537
22,0,b,7,1,a,24RISERS 6 X 8,0,100000000,0.441339847
28,0,b,4,1,a,24RISERS 6 X 8,0,100000000,3.825947456
13,0,b,15,1,a,6 X 30 TABLES,0,100000000,3.702139069
20,0,b,32,1,a,MEETING ROOM CHAIRS,0,100000000,6.940897703
25,0,b,35,1,a,8 X 18 TABLES,0,100000000,8.062767227
31,0,b,9,1,a,8 X 30 TABLES,0,100000000,4.605082866
33,0,b,25,1,a,30 COCKTAIL ROUNDS,0,100000000,9.810262224
10,0,b,8,1,a,6 X 30 TABLES,0,100000000,5.670784133
21,0,b,26,1,a,30 STAND-UP ROUNDS,0,100000000,7.984416649
19,0,b,36,1,a,PODIUMS,0,100000000,5.372469548
20,0,b,3,1,a,24RISERS 6 X 8,0,100000000,5.058715634
32,0,b,10,1,a,24RISERS 6 X 8,0,100000000,5.166604761
22,0,b,22,1,a,MEETING ROOM CHAIRS,0,100000000,6.131156397
11,0,b,4,1,a,30 STAND-UP ROUNDS,0,100000000,6.406552387
35,0,b,1,1,a,PODIUMS,0,100000000,4.348859463
13,0,b,35,1,a,MEETING ROOM CHAIRS,0,100000000,5.974540827
23,0,b,14,1,a,66 ROUND TABLES,0,100000000,9.423643041
11,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,8.116502841
6,0,b,18,1,a,66 ROUND TABLES,0,100000000,9.245212489
1,0,b,28,1,a,8 X 30 TABLES,0,100000000,2.165220764
8,0,b,29,1,a,MEETING ROOM CHAIRS,0,100000000,1.683476403
20,0,b,28,1,a,PODIUMS,0,100000000,1.575418294
25,0,b,22,1,a,24RISERS 6 X 8,0,100000000,6.4520244
36,0,b,13,1,a,6 X 18 TABLES,0,100000000,4.813042129
3,0,b,25,1,a,66 ROUND TABLES,0,100000000,9.1129942
14,0,b,17,1,a,6 X 18 TABLES,0,100000000,9.199879576
13,0,b,16,1,a,66 ROUND TABLES,0,100000000,5.915809971
2,0,b,1,1,a,6 X 30 TABLES,0,100000000,2.980853409
27,1,b,t,2,a,16RISERS 6 X 8,0,1000000000,0
18,0,b,10,1,a,6 X 30 TABLES,0,100000000,4.328448713
9,0,b,5,1,a,30 COCKTAIL ROUNDS,0,100000000,0.294297068
30,0,b,25,1,a,66 ROUND TABLES,0,100000000,0.97692448
8,0,b,16,1,a,24RISERS 6 X 8,0,100000000,9.343162565
3,0,b,30,1,a,66 ROUND TABLES,0,100000000,4.414508769
11,0,b,20,1,a,16RISERS 6 X 8,0,100000000,5.735166177
11,0,b,2,1,a,66 ROUND TABLES,0,100000000,5.236577974
22,0,b,36,1,a,SETS OF STAGE STEPS,0,100000000,8.786655598
3,0,b,7,1,a,6 X 18 TABLES,0,100000000,2.736868928
30,0,b,23,1,a,66 ROUND TABLES,0,100000000,8.928563811
10,0,b,32,1,a,PODIUMS,0,100000000,3.172227495
8,0,b,29,1,a,8 X 30 TABLES,0,100000000,1.683476403
10,0,b,13,1,a,24RISERS 6 X 8,0,100000000,1.682163522
19,0,b,28,1,a,8 X 18 TABLES,0,100000000,2.27901298
16,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,1.856649807
35,0,b,6,1,a,30 STAND-UP ROUNDS,0,100000000,3.383948039
14,0,b,23,1,a,PODIUMS,0,100000000,0.54630866
2,0,b,26,1,a,30 COCKTAIL ROUNDS,0,100000000,4.203051116
29,0,b,1,1,a,16RISERS 6 X 8,0,100000000,6.574435211
17,0,b,6,1,a,8 X 18 TABLES,0,100000000,8.213831117
7,0,b,36,1,a,MEETING ROOM CHAIRS,0,100000000,5.665510593
5,0,b,30,1,a,8 X 18 TABLES,0,100000000,5.167583092
27,0,b,35,1,a,66 ROUND TABLES,0,100000000,0.801845092
21,0,b,5,1,a,8 X 30 TABLES,0,100000000,6.630327405
25,0,b,25,1,a,6 X 18 TABLES,0,100000000,2.718020372
3,0,b,22,1,a,66 ROUND TABLES,0,100000000,2.145838157
9,0,b,2,1,a,24RISERS 6 X 8,0,100000000,7.786238769
35,0,b,32,1,a,PODIUMS,0,100000000,0.505544312
20,0,b,32,1,a,8 X 30 TABLES,0,100000000,6.940897703
13,0,b,34,1,a,PODIUMS,0,100000000,6.681127208
11,0,b,22,1,a,MEETING ROOM CHAIRS,0,100000000,0.418137864
10,0,b,7,1,a,6 X 18 TABLES,0,100000000,5.8788248
33,0,b,10,1,a,24RISERS 6 X 8,0,100000000,0.368200063
27,0,b,10,1,a,66 ROUND TABLES,0,100000000,4.62228461
36,0,b,12,1,a,30 COCKTAIL ROUNDS,0,100000000,2.367680309
28,0,b,6,1,a,66 ROUND TABLES,0,100000000,7.631453067
30,0,b,23,1,a,30 STAND-UP ROUNDS,0,100000000,8.928563811
30,0,b,30,1,a,8 X 30 TABLES,0,100000000,9.358353035
20,0,b,7,1,a,8 X 30 TABLES,0,100000000,8.476914426
14,0,b,9,1,a,8 X 18 TABLES,0,100000000,7.911542537
15,0,b,22,1,a,24RISERS 6 X 8,0,100000000,0.099244691
9,0,b,16,1,a,24RISERS 6 X 8,0,100000000,7.57193661
15,0,b,25,1,a,8 X 30 TABLES,0,100000000,7.068073529
2,0,b,25,1,a,8 X 30 TABLES,0,100000000,8.063474181
22,0,b,19,1,a,30 STAND-UP ROUNDS,0,100000000,2.866211996
27,0,b,25,1,a,PODIUMS,0,100000000,8.321693983
20,0,b,26,1,a,66 ROUND TABLES,0,100000000,4.321274224
18,0,b,4,1,a,6 X 30 TABLES,0,100000000,8.387911242
20,0,b,9,1,a,16RISERS 6 X 8,0,100000000,1.745901102
5,0,b,28,1,a,30 COCKTAIL ROUNDS,0,100000000,5.251762637
9,0,b,8,1,a,8 X 30 TABLES,0,100000000,6.251989374
30,0,b,32,1,a,SETS OF STAGE STEPS,0,100000000,0.171042299
19,0,b,13,1,a,30 COCKTAIL ROUNDS,0,100000000,4.967075018
7,0,b,12,1,a,30 COCKTAIL ROUNDS,0,100000000,6.666840051
8,0,b,6,1,a,SETS OF STAGE STEPS,0,100000000,7.46530213
35,0,b,11,1,a,16RISERS 6 X 8,0,100000000,4.758909893
30,0,b,7,1,a,6 X 18 TABLES,0,100000000,0.152322849
16,0,b,12,1,a,24RISERS 6 X 8,0,100000000,1.279674402
24,0,b,27,1,a,16RISERS 6 X 8,0,100000000,4.058381922
30,0,b,21,1,a,MEETING ROOM CHAIRS,0,100000000,6.165486995
35,0,b,14,1,a,30 STAND-UP ROUNDS,0,100000000,9.338257645
1,0,b,12,1,a,30 COCKTAIL ROUNDS,0,100000000,3.619996737
15,0,b,19,1,a,8 X 30 TABLES,0,100000000,4.077577311
17,0,b,34,1,a,24RISERS 6 X 8,0,100000000,5.200831931
29,0,b,23,1,a,8 X 30 TABLES,0,100000000,8.093722527
4,0,b,23,1,a,6 X 30 TABLES,0,100000000,6.14116227
5,0,b,16,1,a,SETS OF STAGE STEPS,0,100000000,2.71984099
15,0,b,13,1,a,PODIUMS,0,100000000,0.136219967
6,0,b,35,1,a,MEETING ROOM CHAIRS,0,100000000,5.212101182
36,0,b,24,1,a,16RISERS 6 X 8,0,100000000,8.216974929
19,0,b,27,1,a,8 X 18 TABLES,0,100000000,3.385494763
20,0,b,13,1,a,6 X 18 TABLES,0,100000000,5.235779786
14,0,b,9,1,a,6 X 30 TABLES,0,100000000,7.911542537
29,0,b,13,1,a,66 ROUND TABLES,0,100000000,2.935943743
7,0,b,25,1,a,PODIUMS,0,100000000,0.662479063
12,0,b,4,1,a,66 ROUND TABLES,0,100000000,1.311352338
23,0,b,12,1,a,8 X 30 TABLES,0,100000000,8.99054441
14,0,b,30,1,a,MEETING ROOM CHAIRS,0,100000000,5.439092421
25,1,b,t,2,a,24RISERS 6 X 8,0,1000000000,0
32,0,b,18,1,a,6 X 30 TABLES,0,100000000,4.927064908
13,0,b,24,1,a,SETS OF STAGE STEPS,0,100000000,8.74548119
21,0,b,24,1,a,8 X 18 TABLES,0,100000000,1.607938508
28,0,b,17,1,a,8 X 18 TABLES,0,100000000,7.234992898
23,0,b,33,1,a,6 X 18 TABLES,0,100000000,7.394120789
6,0,b,34,1,a,66 ROUND TABLES,0,100000000,1.703037421
34,0,b,13,1,a,24RISERS 6 X 8,0,100000000,0.433666091
27,0,b,30,1,a,24RISERS 6 X 8,0,100000000,7.81824133
12,0,b,25,1,a,66 ROUND TABLES,0,100000000,8.926365671
10,1,b,t,2,a,SETS OF STAGE STEPS,0,1000000000,0
8,0,b,6,1,a,16RISERS 6 X 8,0,100000000,7.46530213
15,0,b,14,1,a,6 X 30 TABLES,0,100000000,0.922120392
16,0,b,36,1,a,24RISERS 6 X 8,0,100000000,1.898050717
24,0,b,30,1,a,MEETING ROOM CHAIRS,0,100000000,3.342953934
36,0,b,4,1,a,MEETING ROOM CHAIRS,0,100000000,3.072166866
14,0,b,25,1,a,6 X 18 TABLES,0,100000000,3.099200203
13,0,b,2,1,a,8 X 30 TABLES,0,100000000,4.902920524
26,0,b,18,1,a,16RISERS 6 X 8,0,100000000,3.488577068
31,0,b,27,1,a,6 X 18 TABLES,0,100000000,2.542679729
23,0,b,17,1,a,6 X 30 TABLES,0,100000000,4.783880563
22,0,b,22,1,a,30 COCKTAIL ROUNDS,0,100000000,6.131156397
10,0,b,8,1,a,24RISERS 6 X 8,0,100000000,5.670784133
18,0,b,36,1,a,6 X 18 TABLES,0,100000000,4.878262442
20,0,b,8,1,a,16RISERS 6 X 8,0,100000000,2.212225577
9,0,b,11,1,a,30 COCKTAIL ROUNDS,0,100000000,0.081620164
22,0,b,23,1,a,16RISERS 6 X 8,0,100000000,2.8186307
3,0,b,16,1,a,MEETING ROOM CHAIRS,0,100000000,2.514758471
18,0,b,28,1,a,8 X 18 TABLES,0,100000000,8.459582556
8,0,b,2,1,a,30 STAND-UP ROUNDS,0,100000000,0.563431847
26,0,b,30,1,a,66 ROUND TABLES,0,100000000,7.902072138
25,0,b,20,1,a,8 X 30 TABLES,0,100000000,2.740718616
8,0,b,29,1,a,8 X 18 TABLES,0,100000000,1.683476403
30,0,b,14,1,a,6 X 18 TABLES,0,100000000,2.948597598
29,0,b,11,1,a,66 ROUND TABLES,0,100000000,2.969296869
24,0,b,8,1,a,16RISERS 6 X 8,0,100000000,1.096063557
26,0,b,15,1,a,6 X 30 TABLES,0,100000000,6.347547754
3,0,b,1,1,a,SETS OF STAGE STEPS,0,100000000,2.527852527
8,0,b,8,1,a,8 X 30 TABLES,0,100000000,5.442051779
25,0,b,34,1,a,SETS OF STAGE STEPS,0,100000000,4.702265445
19,0,b,25,1,a,8 X 18 TABLES,0,100000000,5.099055665
31,0,b,21,1,a,30 COCKTAIL ROUNDS,0,100000000,3.28710104
6,0,b,9,1,a,6 X 30 TABLES,0,100000000,0.070044463
25,0,b,7,1,a,8 X 30 TABLES,0,100000000,1.376465802
33,0,b,33,1,a,PODIUMS,0,100000000,0.106341172
21,0,b,4,1,a,SETS OF STAGE STEPS,0,100000000,5.222232818
16,0,b,4,1,a,6 X 18 TABLES,0,100000000,1.901251555
18,0,b,34,1,a,SETS OF STAGE STEPS,0,100000000,4.935604566
31,0,b,24,1,a,8 X 30 TABLES,0,100000000,3.287859225
11,0,b,5,1,a,24RISERS 6 X 8,0,100000000,7.121692121
31,0,b,9,1,a,6 X 18 TABLES,0,100000000,4.605082866
4,0,b,18,1,a,MEETING ROOM CHAIRS,0,100000000,6.561068688
33,0,b,21,1,a,SETS OF STAGE STEPS,0,100000000,0.190470593
33,0,b,1,1,a,8 X 18 TABLES,0,100000000,8.653856246
34,0,b,32,1,a,6 X 30 TABLES,0,100000000,7.704777952
33,0,b,15,1,a,6 X 30 TABLES,0,100000000,2.390042576
33,0,b,17,1,a,6 X 30 TABLES,0,100000000,4.861844203
14,0,b,3,1,a,6 X 30 TABLES,0,100000000,0.33030124
29,0,b,1,1,a,PODIUMS,0,100000000,6.574435211
3,0,b,23,1,a,6 X 18 TABLES,0,100000000,3.559391844
31,0,b,1,1,a,16RISERS 6 X 8,0,100000000,3.330848031
27,0,b,23,1,a,30 COCKTAIL ROUNDS,0,100000000,4.217170513
5,0,b,6,1,a,66 ROUND TABLES,0,100000000,8.013506767
28,0,b,33,1,a,30 STAND-UP ROUNDS,0,100000000,1.421425577
23,0,b,33,1,a,SETS OF STAGE STEPS,0,100000000,7.394120789
13,0,b,10,1,a,24RISERS 6 X 8,0,100000000,2.610536398
23,0,b,13,1,a,6 X 18 TABLES,0,100000000,9.46713717
17,0,b,23,1,a,6 X 30 TABLES,0,100000000,1.860832647
5,0,b,8,1,a,6 X 30 TABLES,0,100000000,0.883117482
5,0,b,4,1,a,24RISERS 6 X 8,0,100000000,9.200902252
36,0,b,25,1,a,PODIUMS,0,100000000,6.769549551
27,0,b,26,1,a,30 COCKTAIL ROUNDS,0,100000000,5.986509411
7,0,b,6,1,a,6 X 30 TABLES,0,100000000,5.852620083
35,0,b,13,1,a,16RISERS 6 X 8,0,100000000,9.163265239
23,0,b,26,1,a,16RISERS 6 X 8,0,100000000,7.196645161
29,1,b,t,2,a,8 X 30 TABLES,0,1000000000,0
13,0,b,26,1,a,24RISERS 6 X 8,0,100000000,7.454917405
34,0,b,27,1,a,SETS OF STAGE STEPS,0,100000000,0.061337676
34,0,b,12,1,a,30 STAND-UP ROUNDS,0,100000000,8.360868827
28,0,b,29,1,a,8 X 30 TABLES,0,100000000,0.623332973
14,0,b,14,1,a,24RISERS 6 X 8,0,100000000,1.845053657
35,0,b,6,1,a,8 X 30 TABLES,0,100000000,3.383948039
24,0,b,6,1,a,8 X 30 TABLES,0,100000000,6.883959992
13,0,b,10,1,a,6 X 18 TABLES,0,100000000,2.610536398
14,0,b,16,1,a,MEETING ROOM CHAIRS,0,100000000,1.64780496
32,0,b,20,1,a,SETS OF STAGE STEPS,0,100000000,9.63756786
15,0,b,22,1,a,MEETING ROOM CHAIRS,0,100000000,0.099244691
24,0,b,21,1,a,6 X 30 TABLES,0,100000000,7.795338135
26,0,b,32,1,a,8 X 30 TABLES,0,100000000,1.75239412
2,0,b,17,1,a,6 X 18 TABLES,0,100000000,9.255613712
7,0,b,25,1,a,30 COCKTAIL ROUNDS,0,100000000,0.662479063
6,0,b,26,1,a,6 X 18 TABLES,0,100000000,7.118706121
12,0,b,7,1,a,MEETING ROOM CHAIRS,0,100000000,8.706802144
15,0,b,30,1,a,PODIUMS,0,100000000,4.575238944
18,0,b,25,1,a,PODIUMS,0,100000000,2.522337831
26,0,b,35,1,a,8 X 30 TABLES,0,100000000,1.011920849
16,0,b,25,1,a,6 X 30 TABLES,0,100000000,8.870902918
9,0,b,32,1,a,8 X 18 TABLES,0,100000000,8.973425716
29,0,b,35,1,a,PODIUMS,0,100000000,4.909829036
5,0,b,35,1,a,30 STAND-UP ROUNDS,0,100000000,8.76301336
24,0,b,17,1,a,66 ROUND TABLES,0,100000000,0.272618191
7,0,b,31,1,a,30 COCKTAIL ROUNDS,0,100000000,8.215600864
34,0,b,3,1,a,30 STAND-UP ROUNDS,0,100000000,7.945375093
12,0,b,25,1,a,8 X 30 TABLES,0,100000000,8.926365671
10,0,b,17,1,a,8 X 30 TABLES,0,100000000,6.335829194
28,0,b,35,1,a,8 X 18 TABLES,0,100000000,5.008993107
27,0,b,23,1,a,MEETING ROOM CHAIRS,0,100000000,4.217170513
5,0,b,31,1,a,8 X 30 TABLES,0,100000000,6.337951321
19,0,b,1,1,a,30 STAND-UP ROUNDS,0,100000000,3.137675084
12,0,b,30,1,a,30 STAND-UP ROUNDS,0,100000000,4.920654485
27,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,6.919085745
18,0,b,23,1,a,24RISERS 6 X 8,0,100000000,9.888674149
25,0,b,8,1,a,30 COCKTAIL ROUNDS,0,100000000,4.392823398
36,0,b,19,1,a,66 ROUND TABLES,0,100000000,4.023493456
19,0,b,15,1,a,6 X 30 TABLES,0,100000000,8.875509969
30,0,b,26,1,a,8 X 18 TABLES,0,100000000,2.388262636
26,0,b,30,1,a,PODIUMS,0,100000000,7.902072138
28,0,b,7,1,a,24RISERS 6 X 8,0,100000000,5.137770279
34,0,b,19,1,a,8 X 18 TABLES,0,100000000,6.239826563
16,0,b,29,1,a,MEETING ROOM CHAIRS,0,100000000,6.440887851
25,0,b,21,1,a,SETS OF STAGE STEPS,0,100000000,4.478494584
27,0,b,4,1,a,6 X 30 TABLES,0,100000000,5.944996443
23,0,b,7,1,a,30 STAND-UP ROUNDS,0,100000000,3.541185772
22,0,b,20,1,a,6 X 30 TABLES,0,100000000,4.797040452
27,0,b,29,1,a,MEETING ROOM CHAIRS,0,100000000,5.537568656
12,0,b,29,1,a,16RISERS 6 X 8,0,100000000,4.881528146
21,0,b,36,1,a,6 X 18 TABLES,0,100000000,2.901121814
12,0,b,27,1,a,24RISERS 6 X 8,0,100000000,0.654421109
15,0,b,15,1,a,30 STAND-UP ROUNDS,0,100000000,6.946532329
15,0,b,20,1,a,6 X 30 TABLES,0,100000000,2.995951384
30,0,b,4,1,a,MEETING ROOM CHAIRS,0,100000000,8.895943154
24,0,b,16,1,a,66 ROUND TABLES,0,100000000,4.407603569
12,0,b,2,1,a,30 COCKTAIL ROUNDS,0,100000000,5.463604177
1,0,b,18,1,a,30 COCKTAIL ROUNDS,0,100000000,6.11120585
22,0,b,13,1,a,16RISERS 6 X 8,0,100000000,3.691358642
10,0,b,27,1,a,6 X 30 TABLES,0,100000000,8.768732456
1,0,b,17,1,a,PODIUMS,0,100000000,4.148862902
23,0,b,26,1,a,6 X 30 TABLES,0,100000000,7.196645161
33,0,b,31,1,a,8 X 30 TABLES,0,100000000,3.623864238
16,0,b,7,1,a,24RISERS 6 X 8,0,100000000,8.343678565
7,0,b,23,1,a,30 COCKTAIL ROUNDS,0,100000000,9.344249709
2,0,b,29,1,a,30 STAND-UP ROUNDS,0,100000000,1.958559192
6,0,b,24,1,a,8 X 18 TABLES,0,100000000,5.739767305
15,0,b,11,1,a,16RISERS 6 X 8,0,100000000,0.450404193
1,0,b,22,1,a,30 COCKTAIL ROUNDS,0,100000000,7.523161899
17,0,b,18,1,a,6 X 30 TABLES,0,100000000,4.074112831
11,0,b,6,1,a,8 X 30 TABLES,0,100000000,2.29656758
4,0,b,14,1,a,30 COCKTAIL ROUNDS,0,100000000,1.849370938
24,0,b,26,1,a,6 X 30 TABLES,0,100000000,5.956802258
6,0,b,12,1,a,66 ROUND TABLES,0,100000000,8.095381718
17,0,b,12,1,a,MEETING ROOM CHAIRS,0,100000000,5.325582976
3,0,b,16,1,a,24RISERS 6 X 8,0,100000000,2.514758471
18,0,b,6,1,a,SETS OF STAGE STEPS,0,100000000,5.258104872
4,0,b,13,1,a,8 X 30 TABLES,0,100000000,2.604347779
32,0,b,10,1,a,SETS OF STAGE STEPS,0,100000000,5.166604761
4,0,b,18,1,a,PODIUMS,0,100000000,6.561068688
21,0,b,1,1,a,30 STAND-UP ROUNDS,0,100000000,6.419955736
22,0,b,16,1,a,24RISERS 6 X 8,0,100000000,5.045775621
5,0,b,13,1,a,6 X 18 TABLES,0,100000000,5.533434352
10,0,b,4,1,a,8 X 30 TABLES,0,100000000,3.047787456
21,0,b,30,1,a,6 X 18 TABLES,0,100000000,6.729535231
12,0,b,34,1,a,MEETING ROOM CHAIRS,0,100000000,0.737436817
19,0,b,33,1,a,MEETING ROOM CHAIRS,0,100000000,2.357763394
15,0,b,23,1,a,30 COCKTAIL ROUNDS,0,100000000,2.694990072
21,0,b,7,1,a,8 X 18 TABLES,0,100000000,7.673443468
25,1,b,t,2,a,SETS OF STAGE STEPS,0,1000000000,0
13,0,b,35,1,a,66 ROUND TABLES,0,100000000,5.974540827
31,0,b,24,1,a,8 X 18 TABLES,0,100000000,3.287859225
29,0,b,16,1,a,16RISERS 6 X 8,0,100000000,0.825959164
23,0,b,16,1,a,6 X 18 TABLES,0,100000000,9.778576194
14,0,b,3,1,a,PODIUMS,0,100000000,0.33030124
17,0,b,19,1,a,30 COCKTAIL ROUNDS,0,100000000,6.932342174
7,0,b,20,1,a,MEETING ROOM CHAIRS,0,100000000,7.773661433
23,0,b,24,1,a,MEETING ROOM CHAIRS,0,100000000,2.191686345
17,0,b,24,1,a,6 X 30 TABLES,0,100000000,7.675887062
4,0,b,9,1,a,6 X 30 TABLES,0,100000000,3.256665896
15,0,b,36,1,a,66 ROUND TABLES,0,100000000,9.75359774
2,0,b,2,1,a,8 X 18 TABLES,0,100000000,1.207214918
33,0,b,10,1,a,6 X 18 TABLES,0,100000000,0.368200063
32,0,b,12,1,a,MEETING ROOM CHAIRS,0,100000000,7.345692912
19,0,b,13,1,a,8 X 18 TABLES,0,100000000,4.967075018
23,0,b,21,1,a,PODIUMS,0,100000000,3.25721457
2,0,b,15,1,a,SETS OF STAGE STEPS,0,100000000,1.456917993
11,0,b,2,1,a,SETS OF STAGE STEPS,0,100000000,5.236577974
26,0,b,22,1,a,MEETING ROOM CHAIRS,0,100000000,2.820124241
12,0,b,16,1,a,6 X 18 TABLES,0,100000000,0.989102179
18,0,b,16,1,a,PODIUMS,0,100000000,1.164411458
14,0,b,23,1,a,16RISERS 6 X 8,0,100000000,0.54630866
10,0,b,30,1,a,30 COCKTAIL ROUNDS,0,100000000,9.144858444
13,0,b,28,1,a,8 X 30 TABLES,0,100000000,3.528303288
2,0,b,20,1,a,8 X 30 TABLES,0,100000000,1.046523455
25,0,b,34,1,a,6 X 18 TABLES,0,100000000,4.702265445
7,0,b,17,1,a,8 X 30 TABLES,0,100000000,7.218703325
21,0,b,18,1,a,MEETING ROOM CHAIRS,0,100000000,9.259890116
4,0,b,34,1,a,30 STAND-UP ROUNDS,0,100000000,5.013119861
18,0,b,13,1,a,30 STAND-UP ROUNDS,0,100000000,4.826477166
14,0,b,2,1,a,8 X 18 TABLES,0,100000000,0.701925947
36,0,b,6,1,a,8 X 30 TABLES,0,100000000,0.188140325
12,0,b,3,1,a,6 X 30 TABLES,0,100000000,6.28333568
23,0,b,23,1,a,8 X 18 TABLES,0,100000000,0.791943514
21,0,b,11,1,a,30 COCKTAIL ROUNDS,0,100000000,2.932700628
11,0,b,23,1,a,8 X 30 TABLES,0,100000000,4.018601194
19,0,b,12,1,a,8 X 18 TABLES,0,100000000,3.929926329
18,0,b,27,1,a,6 X 30 TABLES,0,100000000,9.297388908
31,0,b,9,1,a,SETS OF STAGE STEPS,0,100000000,4.605082866
31,0,b,29,1,a,24RISERS 6 X 8,0,100000000,4.62746577
5,0,b,12,1,a,SETS OF STAGE STEPS,0,100000000,4.007819951
32,0,b,5,1,a,6 X 30 TABLES,0,100000000,6.023947221
7,0,b,36,1,a,30 COCKTAIL ROUNDS,0,100000000,5.665510593
18,0,b,10,1,a,8 X 18 TABLES,0,100000000,4.328448713
3,0,b,13,1,a,30 COCKTAIL ROUNDS,0,100000000,8.056340028
33,0,b,12,1,a,PODIUMS,0,100000000,8.571048729
25,0,b,16,1,a,6 X 30 TABLES,0,100000000,3.327284464
18,0,b,30,1,a,16RISERS 6 X 8,0,100000000,7.121684279
1,0,b,2,1,a,24RISERS 6 X 8,0,100000000,1.861035635
8,0,b,36,1,a,16RISERS 6 X 8,0,100000000,7.259169523
36,0,b,24,1,a,6 X 18 TABLES,0,100000000,8.216974929
